"LastModified","Created","SizeKB","RelativePath"
"2026-03-27 14:09","2026-03-27","83.5","lab\LoRa Activation Steering and Embegging papers\Image fine-tuning\LoRA Training for Flux.2-klein _ Research + Guide.md"
"2026-03-27 14:04","2026-03-27","26.2","lab\LoRa Activation Steering and Embegging papers\Image fine-tuning\How to Train a Z-Image-Turbo LoRA with AI Toolkit.md"
"2026-03-27 13:49","2026-03-27","32.1","lab\LoRa Activation Steering and Embegging papers\Image fine-tuning\How to Train a FLUX.2 LoRA with AI Toolkit.md"
"2026-03-27 13:32","2026-03-27","7.5","lab\LoRa Activation Steering and Embegging papers\Image fine-tuning\Z-Image Base I2L_ Instant LoRA with 4 Images (Installation & Application Tutorial).md"
"2026-03-27 12:32","2026-03-30","19.2","docs\24_lora_concepts_visual_pipeline.md"
"2026-03-27 12:32","2026-03-30","19.2","docs\other files\active lab archive\24_lora_concepts_visual_pipeline.md"
"2026-03-27 01:42","2026-03-27","6.2","docs\telegram_onboarding_architecture.md"
"2026-03-27 01:42","2026-03-30","6.2","docs\other files\active lab archive\temporary lab\telegram_onboarding_architecture.md"
"2026-03-27 01:27","2026-03-27","3.7","docs\global_admin_dashboard_architecture.md"
"2026-03-27 01:27","2026-03-30","3.7","docs\other files\active lab archive\temporary lab\global_admin_dashboard_architecture.md"
"2026-03-27 01:24","2026-03-30","4","docs\other files\active lab archive\temporary lab\affine_billing_architecture.md"
"2026-03-27 00:34","2026-03-30","8.4","docs\other files\active lab archive\temporary lab\pricing_strategy_analysis.md"
"2026-03-26 21:24","2026-03-30","7.6","docs\other files\active lab archive\temporary lab\learning_roadmap_evaluation.md"
"2026-03-26 20:25","2026-04-04","28.6","cmf\CMF_Pipeline_Documentation.md"
"2026-03-26 00:52","2026-03-24","48.1","docs\prd\prd-update-CA11-quad-platform.md"
"2026-03-26 00:52","2026-03-25","10.6","docs\architecture\SPEC_REWRITE_BRIEFING.md"
"2026-03-26 00:52","2026-03-25","30.1","docs\MCDA_CCP_Studio_Integration.md"
"2026-03-26 00:20","2026-03-26","2.5","task.md"
"2026-03-26 00:19","2026-03-26","11.1","docs\architecture\Final_Architecture_Stress_Test_Phase4_CA11.md"
"2026-03-26 00:15","2026-03-25","15.8","docs\architecture\FR-CA11-19_Interactive_Trivianar_Engine_Tech_Spec.md"
"2026-03-26 00:15","2026-03-25","10.5","docs\architecture\FR-CA11-17_Studio_Soundboard_Audio_Tech_Spec.md"
"2026-03-26 00:15","2026-03-26","9.9","docs\architecture\FR-CA11-21_Studio_Guest_Join_Tech_Spec.md"
"2026-03-26 00:15","2026-03-26","8.4","docs\architecture\FR-CA11-20_Trivianar_Lead_Capture_Tech_Spec.md"
"2026-03-26 00:07","2026-03-26","3.9","docs\architecture\Audit_Report_CA11_Phase4.md"
"2026-03-26 00:04","2026-03-30","4.1","docs\other files\active lab archive\temporary lab\walkthrough.md"
"2026-03-26 00:03","2026-03-24","13.2","docs\architecture\FR-CA11-05_AI_Session_Recap_Generator_Tech_Spec.md"
"2026-03-26 00:02","2026-03-26","11.5","docs\architecture\FR-CA11-22_Stream_Overlay_Trivianar_Display_Tech_Spec.md"
"2026-03-25 23:58","2026-03-25","11.9","docs\architecture\FR-CA11-18_Social_Scheduling_Performance_Tech_Spec.md"
"2026-03-25 23:55","2026-03-25","17.2","docs\architecture\FR-CA11-16_CCP_Studio_Block_Tech_Spec.md"
"2026-03-25 23:53","2026-03-24","8.9","docs\architecture\FR-CA11-14_Excalidraw_Live_OBS_Overlay_Tech_Spec.md"
"2026-03-25 23:53","2026-03-24","10.5","docs\architecture\FR-CA11-13_OBS_Recording_Controller_Tech_Spec.md"
"2026-03-25 23:02","2026-03-25","24.4","docs\features\FB_Full_Stack_Recording_Streaming.md"
"2026-03-25 23:00","2026-03-25","21.3","docs\features\FB_Interactive_Trivianar_Engine.md"
"2026-03-25 21:10","2026-03-30","13.5","docs\other files\active lab archive\trivianar_reconciliation_analysis.md"
"2026-03-25 21:00","2026-03-25","8.1","docs\features\FB_Conscious_Social_Scheduling.md"
"2026-03-25 18:37","2026-03-25","18.4","What is Agentic AI Engineering (Meta Staff Engineer Explains).md"
"2026-03-25 18:27","2026-03-25","15.7","The 5 Techniques Separating Top Agentic Engineers Right Now.md"
"2026-03-25 17:57","2026-03-25","44.3","Build Serverless AI Agents with Langbase.md"
"2026-03-25 16:44","2026-03-30","6.6","docs\other files\active lab archive\ccp_studio_architecture_analysis.md"
"2026-03-25 15:31","2026-03-25","210.7","NVIDIA-Certified Associate AI Infrastructure and Operations (NCA AIIO) Free Study Course.md"
"2026-03-25 15:31","2026-03-25","79.9","Building Agentic AI Workloads – Crash Course.md"
"2026-03-25 15:22","2026-03-25","10.6","Single-User vs Multi-User Agents_ What Actually Changes.md"
"2026-03-25 07:31","2026-03-24","9.9","docs\architecture\FR-CA11-12_Course_Video_CMF_Pipeline_Tech_Spec.md"
"2026-03-25 07:31","2026-03-25","23.6","docs\architecture\FR-CA11-15_Contextual_Branding_Dynamic_PAD_Tech_Spec.md"
"2026-03-25 07:31","2026-03-24","7.2","docs\architecture\FR-CA11-11_CVE_Canva_AFFiNE_Delivery_Tech_Spec.md"
"2026-03-25 07:22","2026-03-24","7.7","docs\architecture\FR-CA11-06_Voice_Note_Course_Material_Tech_Spec.md"
"2026-03-25 07:22","2026-03-24","8.2","docs\architecture\FR-CA11-07_Session_to_Course_Pipeline_Tech_Spec.md"
"2026-03-25 07:22","2026-03-24","9.1","docs\architecture\FR-CA11-09_Accountability_Visualization_Tech_Spec.md"
"2026-03-25 07:22","2026-03-24","10.9","docs\architecture\FR-CA11-03_Client_Workspace_Provisioning_Tech_Spec.md"
"2026-03-25 07:22","2026-03-24","9","docs\architecture\FR-CA11-08_Content_Machine_Pipeline_Tech_Spec.md"
"2026-03-25 07:22","2026-03-24","8.4","docs\architecture\FR-CA11-10_Excalidraw_Embedded_Workspace_Tech_Spec.md"
"2026-03-25 07:20","2026-03-24","11.1","docs\architecture\FR-CA11-04_Learning_Path_Builder_Tech_Spec.md"
"2026-03-25 07:19","2026-03-24","10.9","docs\architecture\FR-CA11-02_AFFiNE_Sync_Service_Tech_Spec.md"
"2026-03-25 07:19","2026-03-24","12.1","docs\architecture\FR-CA11-01_Coach_Workspace_Provisioning_Tech_Spec.md"
"2026-03-25 07:18","2026-03-25","8.1","lab\CCP update\CA11_Quad_Platform_Spec_Revisions.md"
"2026-03-25 07:15","2026-03-25","8.5","lab\CCP update\CA11_Quad_Platform_Spec_Audit.md"
"2026-03-24 22:19","2026-04-04","45.7","cmf\docs\architecture\PROMPT_VID_Spec_Build.md"
"2026-03-24 22:19","2026-04-04","8.7","cmf\skills\cmf\core\runtime\SKILL.md"
"2026-03-24 18:37","2026-04-04","25.2","cmf\docs\architecture\FR-VID-12_CMF_Pi_Runtime_Foundation_Tech_Spec.md"
"2026-03-24 18:37","2026-04-04","6.7","cmf\skills\cmf\video\project-manager\SKILL.md"
"2026-03-24 18:24","2026-04-04","26.6","cmf\skills\cmf\video\editor\SKILL.md"
"2026-03-24 18:24","2026-04-04","12.7","cmf\docs\CMF_EFFECTS_LIBRARY_RUNTIME_GUIDE.md"
"2026-03-24 18:24","2026-04-04","14.2","cmf\skills\cmf\video\editor\EDIT_TAXONOMY.md"
"2026-03-24 18:24","2026-04-04","60.3","cmf\docs\architecture\FR-VID-10_CMF_Editor_Tech_Spec.md"
"2026-03-24 18:24","2026-04-04","20.5","cmf\skills\cmf\video\editor\API_MAPPING.md"
"2026-03-24 18:24","2026-04-04","51.3","cmf\docs\architecture\FR-VID-11_Project_Management_Tech_Spec.md"
"2026-03-24 18:02","2026-04-04","7.4","cmf\docs\architecture\PROMPT_VID_Spec_Revision.md"
"2026-03-24 16:27","2026-03-24","21.9","docs\MCDA_15_Cross_Platform_Workflows.md"
"2026-03-24 16:09","2026-03-24","21.4","docs\MCDA_14_AFFiNE_Power_Integrations.md"
"2026-03-24 14:56","2026-03-24","17.9","docs\MCDA_AFFiNE_Integration_Analysis.md"
"2026-03-24 13:54","2026-04-04","16.3","cmf\docs\skill-type-guides\06-MOTION-SKILL-TYPE-GUIDE.md"
"2026-03-24 13:54","2026-04-04","15.8","cmf\docs\skill-type-guides\05-VISUAL-SKILL-TYPE-GUIDE.md"
"2026-03-24 13:54","2026-04-04","18.1","cmf\docs\skill-type-guides\10-LEARNING-SKILL-TYPE-GUIDE.md"
"2026-03-24 13:54","2026-04-04","16.6","cmf\docs\skill-type-guides\09-EDITOR-SKILL-TYPE-GUIDE.md"
"2026-03-24 13:54","2026-04-04","17.6","cmf\docs\skill-type-guides\08-PRODUCTION-SKILL-TYPE-GUIDE.md"
"2026-03-24 13:54","2026-04-04","13.7","cmf\docs\skill-type-guides\04-COMMANDER-SKILL-TYPE-GUIDE.md"
"2026-03-24 13:54","2026-04-04","20.4","cmf\docs\skill-type-guides\00-CMF-SKILL-TYPE-FRAMEWORK.md"
"2026-03-24 13:54","2026-04-04","15.4","cmf\docs\skill-type-guides\07-SONIC-SKILL-TYPE-GUIDE.md"
"2026-03-24 13:54","2026-04-04","11.9","cmf\docs\skill-type-guides\01-HUNTER-SKILL-TYPE-GUIDE.md"
"2026-03-24 13:54","2026-04-04","14.2","cmf\docs\skill-type-guides\03-COMPOSER-SKILL-TYPE-GUIDE.md"
"2026-03-24 13:54","2026-04-04","12.4","cmf\docs\skill-type-guides\02-ANALYST-SKILL-TYPE-GUIDE.md"
"2026-03-24 07:10","2026-04-04","13.3","cmf\docs\architecture\CMF_PRD_Implementation_Gap_Analysis.md"
"2026-03-24 07:09","2026-04-04","16.9","cmf\intelligence\frameworks\intelligence_frameworks_master_effects.md"
"2026-03-24 07:09","2026-04-04","28.7","cmf\intelligence\frameworks\intelligence_frameworks_scene_builder_library.md"
"2026-03-24 03:38","2026-04-04","2.1","cmf\intelligence\subsystems\CS-034\intelligence.md"
"2026-03-24 03:38","2026-04-04","1.5","cmf\intelligence\subsystems\CS-033\intelligence.md"
"2026-03-24 03:38","2026-04-04","1.4","cmf\intelligence\subsystems\CS-033\SKILL.md"
"2026-03-24 03:38","2026-04-04","0.5","cmf\intelligence\subsystems\CS-034\SKILL.md"
"2026-03-24 03:38","2026-04-04","1.1","cmf\intelligence\components\README.md"
"2026-03-24 03:38","2026-04-04","1.2","cmf\intelligence\containers\README.md"
"2026-03-24 02:47","2026-04-04","2","cmf\intelligence\CMF_Scene_Containers_Definitions.md"
"2026-03-24 02:47","2026-04-04","2.4","cmf\intelligence\CMF_Scene_Components_Definitions.md"
"2026-03-24 02:47","2026-04-04","52.6","cmf\intelligence\CMF_Master_Scene_Intelligence.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-020\SKILL.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-020\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.7","cmf\intelligence\subsystems\CS-021\SKILL.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-021\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-019\SKILL.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-017\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.1","cmf\intelligence\subsystems\CS-017\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-018\intelligence.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-019\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-018\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.1","cmf\intelligence\subsystems\CS-022\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-030\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.1","cmf\intelligence\subsystems\CS-030\intelligence.md"
"2026-03-24 01:54","2026-04-04","1.2","cmf\intelligence\subsystems\CS-031\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-010\SKILL.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-031\SKILL.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-028\SKILL.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-023\SKILL.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-022\SKILL.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-026\intelligence.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-028\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-026\SKILL.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-016\SKILL.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-005\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.2","cmf\intelligence\subsystems\CS-005\intelligence.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-004\SKILL.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-007\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-006\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.2","cmf\intelligence\subsystems\CS-006\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-002\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.3","cmf\intelligence\subsystems\CS-002\intelligence.md"
"2026-03-24 01:54","2026-04-04","1.5","cmf\intelligence\subsystems\README.md"
"2026-03-24 01:54","2026-04-04","1.1","cmf\intelligence\subsystems\CS-023\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.9","cmf\intelligence\subsystems\CS-003\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.2","cmf\intelligence\subsystems\CS-003\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-007\SKILL.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-014\SKILL.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-014\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-013\SKILL.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-016\intelligence.md"
"2026-03-24 01:54","2026-04-04","0.8","cmf\intelligence\subsystems\CS-015\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.1","cmf\intelligence\subsystems\CS-015\intelligence.md"
"2026-03-24 01:54","2026-04-04","1.1","cmf\intelligence\subsystems\CS-010\intelligence.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-009\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.1","cmf\intelligence\subsystems\CS-009\intelligence.md"
"2026-03-24 01:54","2026-04-04","1.2","cmf\intelligence\subsystems\CS-013\intelligence.md"
"2026-03-24 01:54","2026-04-04","1","cmf\intelligence\subsystems\CS-012\SKILL.md"
"2026-03-24 01:54","2026-04-04","1.1","cmf\intelligence\subsystems\CS-012\intelligence.md"
"2026-03-24 01:54","2026-04-04","1.3","cmf\intelligence\subsystems\CS-004\intelligence.md"
"2026-03-24 01:22","2026-04-04","1.1","cmf\intelligence\subsystems\CS-029\SKILL.md"
"2026-03-24 01:22","2026-04-04","1.2","cmf\intelligence\subsystems\CS-029\intelligence.md"
"2026-03-24 01:22","2026-04-04","1.2","cmf\intelligence\subsystems\CS-027\SKILL.md"
"2026-03-24 01:22","2026-04-04","1.4","cmf\intelligence\subsystems\CS-032\intelligence.md"
"2026-03-24 01:22","2026-04-04","1.2","cmf\intelligence\subsystems\CS-011\intelligence.md"
"2026-03-24 01:22","2026-04-04","1","cmf\intelligence\subsystems\CS-011\SKILL.md"
"2026-03-24 01:22","2026-04-04","1.2","cmf\intelligence\subsystems\CS-032\SKILL.md"
"2026-03-24 01:22","2026-04-04","1.3","cmf\intelligence\subsystems\CS-027\intelligence.md"
"2026-03-24 01:22","2026-04-04","1.6","cmf\intelligence\subsystems\CS-001\intelligence.md"
"2026-03-24 01:22","2026-04-04","1.5","cmf\intelligence\subsystems\CS-008\intelligence.md"
"2026-03-24 01:22","2026-04-04","1.3","cmf\intelligence\subsystems\CS-008\SKILL.md"
"2026-03-24 01:22","2026-04-04","1.5","cmf\intelligence\subsystems\CS-024\intelligence.md"
"2026-03-24 01:22","2026-04-04","1.2","cmf\intelligence\subsystems\CS-025\SKILL.md"
"2026-03-24 01:22","2026-04-04","1.3","cmf\intelligence\subsystems\CS-025\intelligence.md"
"2026-03-24 01:22","2026-04-04","1.3","cmf\intelligence\subsystems\CS-024\SKILL.md"
"2026-03-24 01:22","2026-04-04","1.4","cmf\intelligence\subsystems\CS-001\SKILL.md"
"2026-03-24 01:04","2026-04-04","62.6","cmf\intelligence\CMF_Creative_Subsystems_Definitions.md"
"2026-03-24 00:18","2026-04-04","7.8","cmf\docs\architecture\CMF_Composition_Legitimacy_Runtime_Assets.md"
"2026-03-23 21:56","2026-04-04","93.1","cmf\cmf conversation chat.md"
"2026-03-23 16:58","2026-04-04","46.6","cmf\intelligence\research\Eye Tracking in Short-Form Video.md"
"2026-03-23 16:29","2026-04-04","21.7","cmf\docs\architecture\CMF_Feature_Steal_List.md"
"2026-03-23 16:24","2026-04-04","36.8","cmf\intelligence\research\LC4MP Model for Video Cognitive Load.md"
"2026-03-23 16:24","2026-03-24","48.6","lab\Color Psychology for Video Automation.md"
"2026-03-23 16:24","2026-04-04","49.1","cmf\intelligence\research\Neurocinematics for Social Media.md"
"2026-03-23 16:24","2026-04-04","48.6","cmf\intelligence\research\Color Psychology for Video Automation.md"
"2026-03-23 16:24","2026-03-24","49.1","lab\CVE + CPSC research papers\Neurocinematics for Social Media.md"
"2026-03-23 16:24","2026-04-04","35","cmf\intelligence\research\Kuleshov Effect in Automated Editing.md"
"2026-03-23 16:23","2026-04-04","30.1","cmf\intelligence\research\Camera Motion Effects and Viewer Response.md"
"2026-03-23 16:23","2026-04-04","31","cmf\intelligence\research\Attention Capture in Video Content.md"
"2026-03-23 16:23","2026-04-04","35.1","cmf\intelligence\research\Excitation Transfer in Video Sequencing.md"
"2026-03-23 16:22","2026-04-04","31.5","cmf\intelligence\research\Audio-Visual Congruence Research for Video.md"
"2026-03-23 16:22","2026-04-04","56.9","cmf\intelligence\research\Mayer's Principles for Social Media Video.md"
"2026-03-23 16:22","2026-04-04","27.1","cmf\intelligence\research\Peak-End Rule in Short-Form Video.md"
"2026-03-23 16:22","2026-04-04","35.1","cmf\intelligence\research\Film Editing and Short-Form Video.md"
"2026-03-23 15:42","2026-04-04","34.5","cmf\intelligence\research\CMF_12_Research_Proposals.md"
"2026-03-23 13:09","2026-04-04","140.4","cmf\docs\🟧 The Master Effects Library 09-07 🟧.md"
"2026-03-23 13:07","2026-04-04","36.7","cmf\docs\💦  Master Effects Library for The Conscious Movie Factory 💦.md"
"2026-03-23 13:06","2026-04-04","15.9","cmf\docs\✨ The Conscious Scene Builder Production Prompt (V6) .md"
"2026-03-23 13:06","2026-04-04","67.7","cmf\docs\🟨 The Conscious Scene Builder 🟨 09-07.md"
"2026-03-23 12:49","2026-03-23","23.1","docs\CCP_System_Documentation.md"
"2026-03-23 12:42","2026-03-23","28.2","docs\prd\CMF_Pipeline_Documentation.md"
"2026-03-23 12:15","2026-04-04","34.8","cmf\docs\architecture\FR-VID_Architecture_Stress_Test_Response.md"
"2026-03-23 12:15","2026-04-04","3.5","cmf\skills\cmf\video\i2v-generator\SKILL.md"
